t,Site,IMSI,TAC,SNR,SVN,GTPUPDLIP,GTPUPULIP,MCC,MNC,LAC,ULI,SAC,TicketType,APN,PATH,LocDomain,Volume,ActiveSecondsDlSum,ActiveSecondsUlSum,BYTESDownlinkSum,BYTESUplinkSum,BYTESRETRASMDownlinkSum,BYTESRETRASMUplinkSum,CXTBytesDLSum,CXTBytesULSum,CXTDurationSum,IfCXTDurationSum,TCPMSLatencyMsecSum,IfTCPMSLatencyMsecSum,TCPNWLatencyMsecSum,IfTCPNWLatencyMsecSum
1433528099,C_gngyserver_NET0,228032800184912,35363306,673565,15,213.55.204.68,213.55.204.143,228,3,8004,-1,16195,3219,unspec,http,0,1,10,10,56512,4201,0,412,145573,12377,295,1,362,1,14,1
1433528099,C_gngyserver_NET0,228035750073649,35695906,4108,5,213.55.204.69,213.55.204.146,228,3,6006,-1,15632,3219,unspec,https,0,2,7,5,2126,1494,0,0,0,0,0,0,189,2,57,2
1433528099,C_gngyserver_NET0,228035740098038,1361900,685647,12,10.42.74.171,10.8.31.164,-1,-1,-1,-1,-1,3219,unspec,https,1,2,5,15,4785,3885,0,0,0,0,0,0,43,1,41,1
1433528099,C_gngyserver_NET0,228036730098987,35877405,583369,9,10.67.67.30,10.8.31.141,-1,-1,-1,-1,-1,3219,unspec,apple_push,1,1,2,2,4177,3974,0,0,0,0,0,0,36,1,127,1
1433528099,C_gngyserver_NET0,228035810080821,35876105,391973,10,10.67.11.1,10.8.31.141,-1,-1,-1,-1,-1,3219,unspec,skype_https,1,1,2,2,5025,1765,0,0,0,0,0,0,13,1,1,1
1433528099,C_gngyserver_NET0,228034740025421,35610006,960611,1,10.8.3.132,213.55.204.144,228,3,6003,-1,52617,3219,unspec,https,0,1,1,0,40,0,0,0,8289,11299,70,1,0,0,0,0
1433528099,C_gngyserver_NET0,228036810018030,35274506,48264,1,10.8.3.132,213.55.204.142,228,3,6003,-1,52621,3219,unspec,Unknown,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0
1433528099,C_gngyserver_NET0,228035840096629,35880305,229779,6,10.67.24.253,10.8.31.143,-1,-1,-1,-1,-1,3219,unspec,imap,1,1,6,4,10909,7606,0,0,0,0,0,0,26,1,14,1
1433528099,C_gngyserver_NET0,228035740078188,35698306,794265,5,10.77.3.147,10.8.31.164,-1,-1,-1,-1,-1,3219,unspec,https,1,1,6,14,7882,6553,0,0,0,0,0,0,47,1,38,1
1433528099,C_gngyserver_NET0,228032800007300,35188506,615680,1,10.67.26.196,10.8.31.143,-1,-1,-1,-1,-1,3219,unspec,tcp,1,1,1,1,58,52,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228032800020662,35610006,667912,1,10.67.25.125,10.8.31.143,-1,-1,-1,-1,-1,3219,unspec,facebook_dns,1,1,5,5,9543,15961,0,0,0,0,0,0,14,1,45,1
1433528099,C_gngyserver_NET0,228035880006414,1303000,955330,18,10.9.3.6,213.55.204.142,228,3,9005,-1,2853,3219,unspec,https,0,1,18,15,253871,34176,0,0,0,0,0,0,89,1,41,1
1433528099,C_gngyserver_NET0,228036730076493,35207106,112830,1,10.67.17.1,10.8.31.140,-1,-1,-1,-1,-1,3219,unspec,https,1,1,14,14,1492597,98511,0,822,0,0,0,0,6,1,11,1
1433528099,C_gngyserver_NET0,228036710077001,35854705,651838,10,10.67.20.112,10.8.31.142,-1,-1,-1,-1,-1,3219,unspec,skype_https,1,1,4,4,27388,4694,0,0,0,0,0,0,40,1,113,1
1433528099,C_gngyserver_NET0,228031720068784,35676506,284395,79,10.67.27.19,10.8.31.143,-1,-1,-1,-1,-1,3219,unspec,http,1,2,67,66,1585814,220581,0,0,0,0,0,0,36,2,11,2
1433528099,C_gngyserver_NET0,228035720093320,1355100,592752,7,10.8.3.5,213.55.204.146,228,3,8004,-1,35576,3219,unspec,dns,0,1,1,1,1570,798,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228032700075192,35294506,126458,10,10.42.72.46,10.8.31.165,-1,-1,-1,-1,-1,3219,unspec,facebook_dns,1,5,10,18,9464,9108,0,0,0,0,0,0,44,2,55,2
1433528099,C_gngyserver_NET0,228032800460911,35746006,519456,1,10.8.3.4,213.55.204.144,228,3,6003,-1,57220,3219,unspec,facebook_dns,0,4,37,28,60132,18017,85,810,0,0,0,0,13,1,11,1
1433528099,C_gngyserver_NET0,228031750003092,1284900,193475,22,10.8.3.133,213.55.204.142,228,3,8006,-1,37210,3219,unspec,apple_push,0,1,2,3,270,580,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228032800639335,35374806,482650,1,10.77.7.6,10.8.31.140,-1,-1,-1,-1,-1,3219,unspec,https,1,2,14,14,16763,7900,0,0,0,0,0,0,26,2,226,2
1433528099,C_gngyserver_NET0,228033790000637,1317400,626383,5,10.9.3.133,213.55.204.144,228,3,9001,-1,41856,3219,unspec,apple_push,0,1,1,2,126,189,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228036740000319,35425504,305247,22,213.55.204.69,213.55.204.141,228,3,6001,-1,11521,3219,blackberry,udp,0,2,3,3,2237,137,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228035760077687,35697606,157984,5,10.42.72.61,10.8.31.140,-1,-1,-1,-1,-1,3219,unspec,dns,1,1,3,3,1218,690,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228036720188273,35443106,697515,5,10.77.7.38,10.8.31.164,-1,-1,-1,-1,-1,3219,unspec,dns,1,1,4,4,1689,1015,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228032800027316,35676506,231019,1,10.8.3.133,213.55.204.142,228,3,8004,-1,56048,3219,unspec,facebook_dns,0,2,5,5,1610,2636,421,0,0,0,0,0,31,1,0,0
1433528099,C_gngyserver_NET0,228035830097887,35882905,303571,5,10.67.65.5,10.8.31.143,-1,-1,-1,-1,-1,3219,unspec,http,1,3,18,17,63620,30419,0,0,0,0,0,0,50,3,3,1
1433528099,C_gngyserver_NET0,228031220036926,35601006,123952,1,10.8.3.6,213.55.204.142,228,3,6006,-1,33803,3219,unspec,skype_https,0,1,11,8,127483,14348,0,0,0,0,0,0,71,1,109,1
1433528099,C_gngyserver_NET0,228032800143287,35205206,89121,7,10.42.72.79,10.8.31.141,-1,-1,-1,-1,-1,3219,unspec,pop3s,1,2,16,13,172887,13322,0,0,0,0,0,0,13,1,95,1
1433528099,C_gngyserver_NET0,228035760082359,1355400,8950,10,10.77.1.36,10.8.31.142,-1,-1,-1,-1,-1,3219,unspec,https,1,1,26,26,701148,105514,0,0,0,0,0,0,20,1,18,1
1433528099,C_gngyserver_NET0,228031760066860,86214902,533582,1,10.8.3.4,213.55.204.141,228,3,6003,-1,32636,3219,unspec,https,0,2,5,2,1564,5692,0,0,0,0,0,0,52,1,22,1
1433528099,C_gngyserver_NET0,228033780034332,35420106,720610,1,10.77.1.5,10.8.31.140,-1,-1,-1,-1,-1,3219,unspec,https,1,2,13,11,14875,11899,0,987,0,0,0,0,42,1,81,1
1433528099,C_gngyserver_NET0,228033750008642,35826705,286991,1,135.211.147.7,213.55.204.145,310,410,6981,-1,22721,3219,unspec,https,0,7,31,23,8273,9061,0,125,0,0,0,0,443,2,36,3
1433528099,C_gngyserver_NET0,228035810057663,35868605,42325,10,10.156.164.6,10.8.31.142,-1,-1,-1,-1,-1,3219,unspec,apple_push,1,1,1,1,126,210,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228035800094660,35827005,785965,10,10.42.74.241,10.8.31.165,-1,-1,-1,-1,-1,3219,unspec,apple_push,1,1,2,0,200,0,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228035700068739,35925906,38471,5,213.55.204.72,213.55.204.141,228,3,8004,-1,59032,3219,unspec,apple_push,0,1,0,18,0,6004,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228032800306238,35204706,463296,10,10.77.7.143,10.8.31.141,-1,-1,-1,-1,-1,3219,unspec,skype_https,1,1,8,8,145091,14580,0,0,0,0,0,0,14,1,132,1
1433528099,C_gngyserver_NET0,228032800820941,1362100,59672,12,213.55.204.74,213.55.204.142,228,3,12,-1,62295,3219,unspec,https,0,1,2,2,80,263,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228035750094278,1340500,80501,12,213.55.204.70,213.55.204.141,228,3,8004,-1,19180,3219,unspec,dns,0,2,14,6,9489,3108,1434,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228035750073858,1341000,139882,12,10.67.26.140,10.8.31.164,-1,-1,-1,-1,-1,3219,unspec,udp,1,1,2,3,373,368,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228032800033450,35283606,705321,1,10.67.8.131,10.8.31.140,-1,-1,-1,-1,-1,3219,unspec,https,1,5,142,141,24400434,843060,190080,1434,0,0,0,0,102,5,58,5
1433528099,C_gngyserver_NET0,228035740097302,1340800,33851,12,10.9.5.204,213.55.204.143,228,3,7007,-1,6855,3219,unspec,https,0,2,3,9,3543,3025,0,0,0,0,0,0,1175,1,114,1
1433528099,C_gngyserver_NET0,228032800008108,35420106,721425,1,10.8.3.5,213.55.204.144,228,3,8004,-1,55613,3219,unspec,http,0,1,3,6,1032,1476,0,0,0,0,0,0,30,1,0,0
1433528099,C_gngyserver_NET0,228032800835184,35755806,705225,1,213.55.204.70,213.55.204.145,228,3,8006,-1,17512,3219,unspec,android_market,0,1,13,10,13834,4996,2868,0,0,0,0,0,282,1,100,1
1433528099,C_gngyserver_NET0,228031780075529,35676506,224556,1,10.77.7.26,10.8.31.143,-1,-1,-1,-1,-1,3219,unspec,facebook_dns,1,3,7,7,11892,9631,0,0,0,0,0,0,24,2,59,2
1433528099,C_gngyserver_NET0,228035740072518,35928006,216366,5,10.67.24.143,10.8.31.165,-1,-1,-1,-1,-1,3219,unspec,apple_push,1,2,2,3,252,420,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228032800328598,35854505,641900,10,10.200.99.113,213.55.204.141,228,3,22100,-1,26599,3219,unspec,facebook_dns,0,1,0,1,0,40,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228035810088909,35698206,21096,5,10.77.3.144,10.8.31.142,-1,-1,-1,-1,-1,3219,unspec,http,1,1,23,22,65424,26526,1400,0,0,0,0,0,20,1,44,1
1433528099,C_gngyserver_NET0,228035740088727,35438306,30376,5,213.55.204.72,213.55.204.143,228,3,6001,-1,31172,3219,unspec,apple_push,0,1,2,2,4135,3199,0,0,4135,3199,176,1,14,1,121,1
1433528099,C_gngyserver_NET0,228035840075681,35198606,232383,4,10.156.162.51,10.8.31.142,-1,-1,-1,-1,-1,3219,unspec,Unknown,1,1,0,0,0,0,0,0,99098842,2015138,3231,1,0,0,0,0
1433528099,C_gngyserver_NET0,228032800601364,86385902,791347,1,10.8.3.5,213.55.204.144,228,3,8004,-1,39321,3219,unspec,android_market,0,3,2,3,162,270,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228032800308751,35880205,448615,9,213.55.204.70,213.55.204.144,228,3,8004,-1,15552,3219,unspec,xmpp_client,0,1,2,3,218,1240,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228036750065997,35596006,689245,1,10.67.65.13,10.8.31.165,-1,-1,-1,-1,-1,3219,unspec,android_market,1,1,3,4,5017,1682,0,0,0,0,0,0,25,1,37,1
1433528099,C_gngyserver_NET0,228035750051284,35699606,515051,5,10.67.27.12,10.8.31.141,-1,-1,-1,-1,-1,3219,unspec,apple_push,1,1,1,2,156,4644,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228035740076063,35698406,477455,5,10.8.3.134,213.55.204.146,228,3,6001,-1,31551,3219,unspec,facebook_dns,0,1,15,15,95489,49094,0,3851,0,0,0,0,3865,1,118,1
1433528099,C_gngyserver_NET0,228032800185609,35695806,390290,5,10.8.3.132,213.55.204.141,228,3,6003,-1,32692,3219,unspec,facebook_dns,0,1,4,7,7955,4974,0,0,0,0,0,0,399,1,25,1
1433528099,C_gngyserver_NET0,228032800205317,35601006,172048,1,10.8.3.6,213.55.204.144,228,3,6001,-1,31421,3219,unspec,facebook_dns,0,2,2,5,2323,5631,0,0,0,0,0,0,27,1,13,1
1433528099,C_gngyserver_NET0,228035840088243,35205206,112471,6,10.42.64.27,10.8.31.141,-1,-1,-1,-1,-1,3219,unspec,https,1,1,4,4,4469,3130,0,0,0,0,0,0,53,1,99,1
1433528099,C_gngyserver_NET0,228032800076695,35274506,912119,1,10.42.196.134,10.8.31.143,-1,-1,-1,-1,-1,3219,unspec,https,1,2,4,4,3281,9959,0,0,0,0,0,0,25,1,24,1
1433528099,C_gngyserver_NET0,228031890002429,35676506,58721,1,10.42.69.135,10.8.31.164,-1,-1,-1,-1,-1,3219,unspec,https,1,2,5,5,1897,1241,109,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228035820052383,35868505,553314,8,10.67.29.195,10.8.31.143,-1,-1,-1,-1,-1,3219,unspec,xmpp_client,1,1,1,1,218,246,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228035810088092,35684305,656034,1,10.67.36.202,10.8.31.142,-1,-1,-1,-1,-1,3219,unspec,android_market,1,1,6,6,4491,3125,0,0,0,0,0,0,35,1,45,1
1433528099,C_gngyserver_NET0,228032770008331,1283700,654416,19,213.55.204.69,213.55.204.146,228,3,6006,-1,15042,3219,unspec,Unknown,0,1,0,0,0,0,0,0,36183,21371,3726,1,0,0,0,0
1433528099,C_gngyserver_NET0,228032800172942,35601006,489300,1,10.77.7.33,10.8.31.164,-1,-1,-1,-1,-1,3219,unspec,http,1,2,25,27,83408,49668,0,99,0,0,0,0,154,2,1,1
1433528099,C_gngyserver_NET0,228035700089286,1243100,444766,22,213.55.204.75,213.55.204.141,228,3,6001,-1,51242,3219,unspec,apple_push,0,1,1,11,210,4434,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228033780049494,86458702,416557,0,10.67.24.143,10.8.31.140,-1,-1,-1,-1,-1,3219,unspec,tcp,1,1,1,0,120,0,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228031740069542,35320406,181409,79,10.67.3.8,10.8.31.142,-1,-1,-1,-1,-1,3219,unspec,tcp,1,3,4,4,1069,866,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228032800833003,35204606,632699,10,10.67.20.118,10.8.31.140,-1,-1,-1,-1,-1,3219,unspec,https,1,1,7,7,24391,6613,0,0,0,0,0,0,12,1,79,1
1433528099,C_gngyserver_NET0,228032800152750,35204606,265271,9,10.8.3.6,213.55.204.141,228,3,6001,-1,31285,3219,unspec,apple_push,0,1,1,2,371,532,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228035750080518,35443906,670686,5,10.8.3.133,213.55.204.142,228,3,8004,-1,36198,3219,unspec,facebook_dns,0,1,3,7,5006,3648,0,0,0,0,0,0,949,1,31,1
1433528099,C_gngyserver_NET0,228032770047407,35883305,124003,10,10.8.3.4,213.55.204.142,228,3,6003,-1,33398,3219,unspec,apple_push,0,2,5,5,4952,5115,0,0,0,0,0,0,42,1,121,1
1433528099,C_gngyserver_NET0,228035700061794,35391805,636399,12,10.8.3.133,213.55.204.143,228,3,8006,-1,37143,3219,unspec,tcp,0,1,7,5,6119,2490,0,87,6119,2490,13,1,47,1,14,1
1433528099,C_gngyserver_NET0,228035740075440,35201706,893189,10,10.67.9.111,10.8.31.142,-1,-1,-1,-1,-1,3219,unspec,tcp,1,1,6,6,37251,6025,0,0,0,0,0,0,24,1,9,1
1433528099,C_gngyserver_NET0,228032800140941,35207506,760644,5,10.77.1.35,10.8.31.141,-1,-1,-1,-1,-1,3219,unspec,https,1,1,2,2,344,444,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228035880001475,35824005,359352,58,10.8.3.133,213.55.204.146,228,3,8004,-1,39377,3219,unspec,http,0,2,6,8,484,792,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228035750076546,35882705,44567,5,10.8.3.132,213.55.204.141,228,3,6003,-1,52324,3219,unspec,xmpp_client,0,1,7,6,5392,1821,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228036720124656,35780005,858522,1,213.55.204.70,213.55.204.143,228,3,6003,-1,14141,3219,unspec,facebook_dns,0,1,24,21,23546,13703,2868,0,0,0,0,0,428,1,54,1
1433528099,C_gngyserver_NET0,228031840027260,35775905,343748,31,10.67.64.197,10.8.31.143,-1,-1,-1,-1,-1,3219,unspec,https,1,3,7,14,6253,6601,0,0,0,0,0,0,56,1,198,1
1433528099,C_gngyserver_NET0,228035830041292,1319700,429072,10,10.8.3.133,213.55.204.141,228,3,8004,-1,36803,3219,unspec,apple_push,0,1,1,1,126,189,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228032800220658,35518806,565216,40,213.55.204.75,213.55.204.144,228,3,6003,-1,32179,3219,unspec,dns,0,1,5,5,1714,702,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228032800209044,1388200,572843,10,10.8.3.6,213.55.204.142,228,3,6006,-1,34003,3219,unspec,dns,0,1,13,12,20567,12129,194,72,0,0,0,0,85,1,139,1
1433528099,C_gngyserver_NET0,228031770074808,35880305,50076,10,10.8.3.132,213.55.204.142,228,3,6003,-1,52883,3219,unspec,xmpp_client,0,4,49,47,27394,19559,411,97,0,0,0,0,104,2,195,2
1433528099,C_gngyserver_NET0,228035810072458,35197606,779302,8,10.67.28.104,10.8.31.165,-1,-1,-1,-1,-1,3219,unspec,apple_push,1,1,1,1,178,210,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228033700080748,35739305,271041,1,10.67.28.5,10.8.31.143,-1,-1,-1,-1,-1,3219,unspec,skype_https,1,1,19,19,431719,54641,0,0,0,0,0,0,14,1,16,1
1433528099,C_gngyserver_NET0,228034700098241,35694605,146431,1,10.8.3.6,213.55.204.144,228,3,6006,-1,55042,3219,unspec,https,0,1,11,11,30249,10091,0,0,0,0,0,0,47,1,119,1
1433528099,C_gngyserver_NET0,228032800076786,35922305,107104,23,10.77.1.11,10.8.31.140,-1,-1,-1,-1,-1,3219,unspec,xmpp_client,1,3,15,17,8761,3631,0,0,0,0,0,0,62,1,94,1
1433528099,C_gngyserver_NET0,228032710009947,35880205,80735,9,10.67.65.12,10.8.31.141,-1,-1,-1,-1,-1,3219,unspec,dns,1,1,1,1,902,650,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228031780061431,1312800,915935,22,10.8.3.133,213.55.204.143,228,3,8006,-1,56857,3219,unspec,apple_push,0,1,2,2,230,278,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228035810080570,35698306,792579,3,10.42.199.166,10.8.31.164,-1,-1,-1,-1,-1,3219,unspec,https,1,3,54,53,1419386,162953,43571,0,0,0,0,0,97,2,180,2
1433528099,C_gngyserver_NET0,228035730097111,1361900,441277,11,10.67.26.129,10.8.31.140,-1,-1,-1,-1,-1,3219,unspec,facebook_dns,1,2,3,14,4855,4523,0,0,0,0,0,0,13,1,17,1
1433528099,C_gngyserver_NET0,228035730088484,1335100,729903,12,213.55.205.75,213.55.204.142,228,3,7004,-1,47815,3219,unspec,https,0,1,1,1,133,52,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228032800602965,35676506,65861,1,10.42.74.214,10.8.31.141,-1,-1,-1,-1,-1,3219,unspec,https,1,3,48,51,923409,69650,0,0,0,0,0,0,61,2,136,2
1433528099,C_gngyserver_NET0,228031780052729,35695806,327081,5,213.55.204.72,213.55.204.144,228,3,12,-1,65157,3219,unspec,apple_push,0,1,3,3,4422,4010,0,0,0,0,0,0,115,1,202,1
1433528099,C_gngyserver_NET0,228035820051137,35868805,617293,10,10.67.64.65,10.8.31.165,-1,-1,-1,-1,-1,3219,unspec,http,1,1,7,7,85538,16009,0,0,0,0,0,0,16,1,2,1
1433528099,C_gngyserver_NET0,228036820026794,35854405,699007,5,10.67.8.137,10.8.31.143,-1,-1,-1,-1,-1,3219,unspec,https,1,4,38,39,114218,49024,4220,0,0,0,0,0,76,4,321,4
1433528099,C_gngyserver_NET0,228031760081053,35415306,321098,10,10.77.0.154,10.8.31.142,-1,-1,-1,-1,-1,3219,unspec,apple_push,1,1,2,0,160,0,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228035810068391,35443906,810848,5,10.67.27.119,10.8.31.164,-1,-1,-1,-1,-1,3219,unspec,apple_push,1,1,1,1,126,210,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228032800284043,35374906,158368,1,10.8.3.6,213.55.204.145,228,3,6001,-1,31243,3219,unspec,pop3s,0,1,15,14,182077,18865,0,499,0,0,0,0,20,1,33,1
1433528099,C_gngyserver_NET0,228032770010969,1284600,106092,22,10.8.3.133,213.55.204.146,228,3,8006,-1,36291,3219,unspec,apple_push,0,1,6,6,13459,5561,0,0,0,0,0,0,55,1,92,1
1433528099,C_gngyserver_NET0,228036740051796,35883305,25361,5,10.67.28.95,10.8.31.164,-1,-1,-1,-1,-1,3219,unspec,https,1,2,5,10,8270,6077,0,0,0,0,0,0,27,2,12,2
1433528099,C_gngyserver_NET0,228035850069736,35924006,314151,5,109.24.54.155,213.55.204.141,208,10,48501,-1,51020,3219,unspec,Unknown,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228032710049347,1353900,236774,13,10.8.3.6,213.55.204.143,228,3,6006,-1,32188,3219,unspec,apple_push,0,1,5,5,4233,2944,0,0,0,0,0,0,70,1,216,1
1433528099,C_gngyserver_NET0,228034710037008,35815004,328491,1,10.8.3.5,213.55.204.141,228,3,8006,-1,57175,3219,unspec,http,0,3,48,32,149198,14768,0,0,0,0,0,0,323,3,2,1
1433528099,C_gngyserver_NET0,228031890028368,35802206,753318,1,10.8.3.4,213.55.204.146,228,3,6003,-1,57222,3219,unspec,Unknown,0,1,0,0,0,0,0,0,557873,531209,9713,1,0,0,0,0
1433528099,C_gngyserver_NET0,228035750053087,1335000,706272,7,10.67.28.1,10.8.31.165,-1,-1,-1,-1,-1,3219,unspec,tcp_p2p,1,1,7,11,8101,8902,0,0,0,0,0,0,14,1,249,1
1433528099,C_gngyserver_NET0,228036720160427,35392105,872237,1,213.55.204.71,213.55.204.144,228,3,6006,-1,35142,3219,unspec,facebook_dns,0,1,6,6,1857,4236,0,0,0,0,0,0,415,1,21,1
1433528099,C_gngyserver_NET0,228034120046530,35965104,860777,1,213.55.204.72,213.55.204.145,228,3,6003,-1,52279,3219,unspec,apple_push,0,1,1,2,95,149,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228035800092424,1320200,369556,18,10.200.99.41,213.55.204.141,228,3,22300,-1,45640,3219,unspec,apple_push,0,2,29,23,8075,12173,0,3652,0,0,0,0,0,0,346,2
1433528099,C_gngyserver_NET0,228035880001401,1307100,411644,18,10.8.3.6,213.55.204.142,228,3,6001,-1,31753,3219,unspec,apple_push,0,1,2,2,104,2492,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228032800163422,1363000,765731,11,10.8.3.4,213.55.204.146,228,3,6003,-1,32514,3219,unspec,https,0,1,9,9,4259,6897,0,0,0,0,0,0,110,1,182,1
1433528099,C_gngyserver_NET0,228035840072081,35544006,737,1,10.67.17.2,10.8.31.165,-1,-1,-1,-1,-1,3219,unspec,tcp_p2p,1,1,3,2,599,1153,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228035830084507,35925806,563201,5,10.42.188.106,10.8.31.142,-1,-1,-1,-1,-1,3219,unspec,dns,1,2,4,11,1491,2136,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228032800805033,35363306,959297,15,10.67.27.133,10.8.31.164,-1,-1,-1,-1,-1,3219,unspec,https,1,1,1,1,1162,1578,0,0,0,0,0,0,25,1,29,1
1433528099,C_gngyserver_NET0,228035810075057,1355400,136367,7,10.8.3.132,213.55.204.144,228,3,6003,-1,33521,3219,unspec,apple_push,0,1,3,3,7756,5568,0,0,0,0,0,0,45,1,83,1
1433528099,C_gngyserver_NET0,228032800635497,35374906,471246,1,10.77.3.136,10.8.31.165,-1,-1,-1,-1,-1,3219,unspec,tcp,1,1,2,1,5680,1647,0,0,0,0,0,0,13,1,45,1
1433528099,C_gngyserver_NET0,228031880023384,35601006,114827,1,10.8.3.6,213.55.204.146,228,3,6001,-1,51602,3219,unspec,https,0,4,17,14,9901,8102,0,0,0,0,0,0,125,3,96,3
1433528099,C_gngyserver_NET0,228035840093332,35207106,373804,5,10.77.7.149,10.8.31.164,-1,-1,-1,-1,-1,3219,unspec,skype_https,1,1,17,17,1696998,98517,1434,0,0,0,0,0,16,1,19,1
1433528099,C_gngyserver_NET0,228031760093330,35977804,47471,1,213.55.204.72,213.55.204.142,228,3,6003,-1,52616,3219,unspec,https,0,1,1,1,663,735,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228035780087330,35653505,506234,82,10.67.66.74,10.8.31.143,-1,-1,-1,-1,-1,3219,unspec,facebook_dns,1,1,5,6,1988,2754,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228035810088955,35876105,840477,4,213.55.204.73,213.55.204.143,228,3,8004,-1,38803,3219,unspec,Unknown,0,1,0,0,0,0,0,0,4173,3128,1001,1,0,0,0,0
1433528099,C_gngyserver_NET0,228036810019061,35722606,82083,1,10.67.66.76,10.8.31.165,-1,-1,-1,-1,-1,3219,unspec,skype_https,1,1,4,7,63456,15094,0,163,0,0,0,0,7,1,7,1
1433528099,C_gngyserver_NET0,228031760094728,35449706,335210,1,10.9.5.204,213.55.204.146,228,3,7002,-1,46362,3219,unspec,https,0,2,3,4,25203,11599,0,0,25203,11599,9,2,113,2,16,2
1433528099,C_gngyserver_NET0,228032800151580,35590106,340371,5,10.67.3.116,10.8.31.165,-1,-1,-1,-1,-1,3219,unspec,apple_push,1,3,4,4,4315,6395,0,0,0,0,0,0,16,1,134,1
1433528099,C_gngyserver_NET0,228031870038601,1253400,276743,22,10.8.3.132,213.55.204.143,228,3,6003,-1,32636,3219,unspec,https,0,3,11,16,18586,11243,0,0,0,0,0,0,1059,2,27,1
1433528099,C_gngyserver_NET0,228031780069188,35609906,65686,1,10.77.1.8,10.8.31.141,-1,-1,-1,-1,-1,3219,unspec,Unknown,1,1,0,0,0,0,0,0,6959969,787086,30891,1,0,0,0,0
1433528099,C_gngyserver_NET0,228035820054297,35854505,641821,9,10.156.162.51,10.8.31.165,-1,-1,-1,-1,-1,3219,unspec,dns,1,2,7,7,3507,2787,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228035730085998,35205106,21012,10,10.42.74.173,10.8.31.141,-1,-1,-1,-1,-1,3219,unspec,xmpp_client,1,1,15,16,2245,2555,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228036740050545,35201706,732721,5,10.67.11.183,10.8.31.164,-1,-1,-1,-1,-1,3219,unspec,apple_push,1,1,1,1,230,278,0,0,0,0,0,0,0,0,0,0
1433528099,C_gngyserver_NET0,228035770084616,1366500,449851,20,10.8.3.5,213.55.204.142,228,3,8004,-1,36537,3219,unspec,apple_push,0,2,3,3,438,2260,0,0,0,0,0,0,0,0,0,0
